Destination,Airline,Flight Stops,Per Person Price,Journey_Month,Num_Places_Visited,Package Type_Deluxe,Package Type_Luxury,Package Type_Premium,Package Type_Standard,Start City_New Delhi,Journey_Day_Monday,Journey_Day_Saturday,Journey_Day_Sunday,Journey_Day_Thursday,Journey_Day_Tuesday,Journey_Day_Wednesday,Is_Peak_Season,Trip_Complexity
135,290,1,9690.0,5,2,True,False,False,False,True,False,True,False,False,False,False,1,4
405,291,0,16112.5,11,4,False,False,True,False,False,False,False,True,False,False,False,0,4
108,290,0,16086.5,8,1,False,False,True,False,True,False,False,False,False,False,False,1,1
352,290,0,21301.0,3,2,False,True,False,False,True,True,False,False,False,False,False,0,2
552,125,0,25221.5,9,3,False,False,True,False,True,False,False,False,False,False,True,0,3
145,125,2,22083.5,10,3,False,False,False,True,False,True,False,False,False,False,False,0,9
89,114,0,21850.5,5,4,False,False,True,False,True,False,False,False,False,False,True,1,4
334,145,0,30039.0,3,4,False,False,True,False,True,False,True,False,False,False,False,0,4
489,290,2,13705.0,5,3,False,False,False,True,True,False,False,False,False,False,False,1,9
321,114,2,11126.5,6,2,False,False,False,True,True,False,False,True,False,False,False,1,6
2,290,0,3029.5,10,1,False,False,True,False,True,False,True,False,False,False,False,0,1
131,290,1,10132.5,5,3,True,False,False,False,True,False,False,True,False,False,False,1,6
84,114,1,11925.5,8,3,True,False,False,False,True,False,True,False,False,False,False,1,6
417,231,0,31126.0,5,4,False,False,True,False,False,False,False,False,True,False,False,1,4
548,290,0,7563.0,1,1,False,True,False,False,True,False,True,False,False,False,False,0,1
527,114,2,19328.5,11,2,False,False,False,True,False,False,False,False,True,False,False,0,6
487,94,0,23079.0,9,2,False,False,True,False,False,False,False,False,True,False,False,0,2
108,114,0,17302.5,8,1,False,True,False,False,True,False,False,False,False,False,False,1,1
201,290,0,7165.0,0,1,False,False,True,False,True,False,False,False,True,False,False,0,1
89,114,2,14411.0,10,4,False,False,False,True,True,False,False,False,False,True,False,0,12
46,114,0,25310.5,11,4,False,False,True,False,False,False,False,False,False,False,True,0,4
533,247,2,14501.0,11,3,False,False,False,True,False,False,False,False,False,True,False,0,9
494,147,1,23680.0,3,3,True,False,False,False,True,False,False,False,False,True,False,0,6
252,290,0,17667.5,4,5,False,True,False,False,True,False,False,False,False,False,False,1,5
128,290,1,13491.5,10,3,True,False,False,False,True,False,False,False,False,False,False,0,6
14,125,2,10059.0,10,2,False,False,False,True,False,False,False,False,False,True,False,0,6
174,125,1,37295.5,11,5,True,False,False,False,False,False,False,False,True,False,False,0,10
497,237,0,39939.5,7,4,False,False,True,False,True,False,False,True,False,False,False,0,4
533,114,0,20187.0,1,3,False,False,True,False,True,True,False,False,False,False,False,0,3
532,114,0,28317.5,10,4,False,False,True,False,True,False,False,False,True,False,False,0,4
92,242,2,16497.5,3,6,False,False,False,True,True,True,False,False,False,False,False,0,18
210,29,0,32549.0,8,3,False,True,False,False,True,False,True,False,False,False,False,1,3
91,232,1,16296.0,8,5,True,False,False,False,True,True,False,False,False,False,False,1,10
361,94,0,22092.0,1,2,False,False,True,False,True,False,False,False,False,True,False,0,2
309,94,0,20912.5,2,2,False,True,False,False,False,False,False,False,False,False,True,1,2
116,125,0,29191.5,9,3,False,True,False,False,True,False,True,False,False,False,False,0,3
16,231,1,12230.5,10,3,True,False,False,False,False,False,False,False,False,False,False,0,6
7,145,0,29428.0,5,3,False,False,True,False,True,True,False,False,False,False,False,1,3
176,125,1,32064.0,6,3,True,False,False,False,True,False,True,False,False,False,False,1,6
149,290,0,25507.0,11,3,False,True,False,False,False,False,False,False,False,False,False,0,3
487,290,0,21614.0,0,2,False,True,False,False,True,False,False,False,True,False,False,0,2
519,290,2,17390.5,3,3,False,False,False,True,True,False,False,False,True,False,False,0,9
460,114,1,35457.0,1,3,True,False,False,False,True,False,False,False,True,False,False,0,6
456,290,2,5790.5,7,1,False,False,False,True,False,False,False,False,False,False,False,0,3
187,114,1,33805.0,1,3,True,False,False,False,True,True,False,False,False,False,False,0,6
487,231,0,33025.0,9,2,False,False,True,False,True,False,False,False,True,False,False,0,2
159,2,1,36271.0,9,1,True,False,False,False,True,False,False,True,False,False,False,0,2
153,290,0,6699.0,3,1,False,True,False,False,True,False,False,False,False,False,True,0,1
48,145,2,13544.0,4,3,False,False,False,True,True,False,True,False,False,False,False,1,9
296,29,0,14219.5,3,3,False,False,True,False,True,False,False,False,True,False,False,0,3
393,129,2,18850.5,3,3,False,False,False,True,False,True,False,False,False,False,False,0,9
361,107,2,12605.0,8,2,False,False,False,True,False,False,False,False,False,True,False,1,6
234,252,1,10988.0,11,1,True,False,False,False,True,False,False,True,False,False,False,0,2
83,94,2,9779.5,11,2,False,False,False,True,False,False,False,True,False,False,False,0,6
249,129,0,32750.0,1,4,False,False,True,False,False,False,True,False,False,False,False,0,4
21,114,0,11328.5,6,1,False,False,True,False,True,False,False,False,False,False,True,1,1
309,291,0,28714.5,8,2,False,True,False,False,False,False,False,False,True,False,False,1,2
161,2,0,50395.5,3,2,False,False,True,False,False,False,True,False,False,False,False,0,2
172,114,0,33104.0,9,4,False,False,True,False,True,False,True,False,False,False,False,0,4
182,94,1,11079.0,11,1,True,False,False,False,True,False,False,True,False,False,False,0,2
532,247,0,25190.5,6,4,False,True,False,False,False,False,False,False,False,False,True,1,4
249,9,1,29575.5,4,4,True,False,False,False,True,False,False,True,False,False,False,1,8
320,290,2,5323.5,2,1,False,False,False,True,True,False,False,False,True,False,False,1,3
216,125,2,18535.0,3,4,False,False,False,True,True,False,False,False,True,False,False,0,12
88,114,0,12895.5,6,3,False,False,True,False,True,False,False,False,False,False,True,1,3
176,231,1,28751.5,2,3,True,False,False,False,False,False,False,False,False,False,False,1,6
182,231,1,14983.5,0,1,True,False,False,False,True,False,False,True,False,False,False,0,2
221,114,0,13626.0,8,2,False,True,False,False,True,False,False,False,False,False,False,1,2
559,114,1,11621.5,9,2,True,False,False,False,False,False,False,False,False,True,False,0,4
421,290,1,5433.5,0,1,True,False,False,False,True,False,True,False,False,False,False,0,2
366,299,0,19095.0,8,3,False,False,True,False,True,False,False,False,False,False,False,1,3
218,239,1,19759.5,2,4,True,False,False,False,True,False,False,False,False,False,True,1,8
176,231,2,18964.0,5,3,False,False,False,True,True,False,False,True,False,False,False,1,9
7,290,0,22237.5,7,3,False,True,False,False,False,False,False,False,True,False,False,0,3
114,231,1,14989.5,1,2,True,False,False,False,True,False,False,False,False,False,True,0,4
67,94,0,29607.5,8,3,False,True,False,False,True,True,False,False,False,False,False,1,3
159,87,0,33775.0,10,1,False,True,False,False,False,False,False,False,True,False,False,0,1
456,114,2,8747.0,11,1,False,False,False,True,True,False,False,True,False,False,False,0,3
174,114,2,30407.5,2,5,False,False,False,True,True,False,False,False,True,False,False,1,15
308,94,1,18672.5,0,2,True,False,False,False,False,False,True,False,False,False,False,0,4
182,290,1,6083.0,11,1,True,False,False,False,False,False,False,True,False,False,False,0,2
361,74,0,10611.0,8,2,False,False,True,False,False,False,False,False,False,False,True,1,2
417,94,0,26997.0,5,4,False,True,False,False,False,False,False,False,False,False,True,1,4
487,1,0,32208.0,2,2,False,False,True,False,False,False,False,True,False,False,False,1,2
210,95,0,26718.0,6,3,False,False,True,False,False,False,True,False,False,False,False,1,3
182,231,1,14591.5,11,1,True,False,False,False,True,False,False,False,False,True,False,0,2
274,39,0,26651.5,3,4,False,False,True,False,True,False,False,False,False,False,True,0,4
41,307,1,12839.5,7,2,True,False,False,False,False,False,True,False,False,False,False,0,4
338,94,0,12558.0,5,3,False,False,True,False,False,False,False,False,True,False,False,1,3
333,29,2,18727.0,9,4,False,False,False,True,True,True,False,False,False,False,False,0,12
397,9,1,34745.0,6,7,True,False,False,False,True,True,False,False,False,False,False,1,14
166,290,0,29411.0,11,3,False,True,False,False,True,False,False,False,True,False,False,0,3
434,94,1,16356.5,1,2,True,False,False,False,True,False,False,False,False,False,True,0,4
85,114,0,16372.5,2,4,False,False,True,False,True,False,False,False,False,False,True,1,4
91,105,0,30862.5,1,5,False,True,False,False,True,False,False,True,False,False,False,0,5
493,290,2,13834.0,9,4,False,False,False,True,False,True,False,False,False,False,False,0,12
417,290,0,20279.5,11,4,False,True,False,False,False,False,False,False,False,True,False,0,4
139,129,2,29022.5,5,6,False,False,False,True,True,False,True,False,False,False,False,1,18
321,114,1,13315.5,6,2,True,False,False,False,True,False,True,False,False,False,False,1,4
335,114,1,18262.0,10,5,True,False,False,False,True,False,False,False,False,False,True,0,10
21,290,1,3517.5,6,1,True,False,False,False,True,False,False,False,False,True,False,1,2
477,247,2,25757.5,3,2,False,False,False,True,False,False,False,False,False,False,True,0,6
431,310,2,12437.0,0,3,False,False,False,True,True,False,False,False,False,False,False,0,9
182,94,0,17595.5,9,1,False,False,True,False,False,False,False,False,True,False,False,0,1
342,114,2,15190.0,1,5,False,False,False,True,True,True,False,False,False,False,False,0,15
213,94,0,60372.5,1,5,False,True,False,False,True,False,False,False,False,False,True,0,5
429,231,2,10744.0,6,2,False,False,False,True,False,False,True,False,False,False,False,1,6
9,231,1,21245.0,2,5,True,False,False,False,True,True,False,False,False,False,False,1,10
88,114,0,15073.0,9,3,False,False,True,False,True,False,False,True,False,False,False,0,3
182,94,2,22285.5,1,1,False,False,False,True,True,False,False,False,False,False,False,0,3
193,290,0,7295.0,7,1,False,True,False,False,False,False,False,False,False,True,False,0,1
182,290,2,6814.5,1,1,False,False,False,True,True,False,True,False,False,False,False,0,3
108,290,0,12937.5,5,1,False,True,False,False,True,False,False,False,False,False,True,1,1
487,94,0,20895.5,1,2,False,True,False,False,True,False,False,False,False,False,True,0,2
188,125,1,32590.5,5,3,True,False,False,False,True,False,False,True,False,False,False,1,6
516,22,2,125611.5,3,5,False,False,False,True,True,False,True,False,False,False,False,0,15
488,231,1,16886.5,5,3,True,False,False,False,False,True,False,False,False,False,False,1,6
54,290,0,14300.0,1,2,False,True,False,False,True,False,False,True,False,False,False,0,2
500,290,0,21355.5,1,3,False,False,True,False,True,True,False,False,False,False,False,0,3
9,94,0,33198.0,8,5,False,True,False,False,False,False,False,True,False,False,False,1,5
513,270,2,34416.0,1,1,False,False,False,True,True,False,False,False,False,False,True,0,3
15,231,0,12818.0,5,2,False,False,True,False,True,False,False,True,False,False,False,1,2
108,290,2,5818.0,11,1,False,False,False,False,True,False,False,False,True,False,False,0,3
89,114,0,23457.0,0,4,False,False,True,False,True,True,False,False,False,False,False,0,4
108,114,2,10617.5,5,1,False,False,False,False,True,False,False,False,False,True,False,1,3
315,33,0,21889.0,8,2,False,True,False,False,True,False,True,False,False,False,False,1,2
417,290,0,23120.0,11,4,False,False,True,False,False,False,False,False,False,False,True,0,4
182,290,2,4029.5,8,1,False,False,False,True,True,False,False,True,False,False,False,1,3
146,231,1,23636.5,6,4,True,False,False,False,True,False,False,False,False,False,False,1,8
359,231,0,32752.0,8,3,False,False,True,False,True,False,False,False,False,True,False,1,3
428,1,1,18887.0,0,4,True,False,False,False,True,False,False,False,False,False,False,0,8
427,247,1,21172.5,4,5,True,False,False,False,True,True,False,False,False,False,False,1,10
224,112,1,23134.0,2,4,True,False,False,False,True,False,False,False,False,True,False,1,8
114,290,2,8499.5,0,2,False,False,False,True,True,False,False,False,True,False,False,0,6
357,290,1,8968.5,4,2,True,False,False,False,True,False,False,False,True,False,False,1,4
164,231,0,74836.0,5,1,False,False,True,False,False,False,False,False,False,False,False,1,1
563,290,2,4952.0,10,1,False,False,False,True,True,False,False,False,False,True,False,0,3
164,114,1,18645.0,11,1,True,False,False,False,True,False,False,False,False,False,True,0,2
441,94,1,19391.0,1,5,True,False,False,False,True,True,False,False,False,False,False,0,10
371,290,0,25496.0,11,3,False,False,True,False,False,False,False,False,True,False,False,0,3
510,129,2,23163.5,8,5,False,False,False,True,True,False,False,False,False,True,False,1,15
548,247,2,8159.5,3,1,False,False,False,True,True,False,False,False,False,True,False,0,3
332,114,1,18369.0,6,3,True,False,False,False,True,False,False,False,False,True,False,1,6
131,125,0,23064.0,10,3,False,False,True,False,True,False,False,False,False,True,False,0,3
518,125,1,28378.0,11,3,True,False,False,False,True,False,False,False,True,False,False,0,6
361,105,1,10956.5,9,2,True,False,False,False,True,False,True,False,False,False,False,0,4
132,290,0,21358.5,8,3,False,False,True,False,False,False,False,True,False,False,False,1,3
532,94,0,24825.5,8,4,False,True,False,False,True,False,False,False,False,False,False,1,4
359,231,2,15917.5,6,3,False,False,False,True,True,False,False,False,False,True,False,1,9
279,193,1,41192.5,3,2,True,False,False,False,True,True,False,False,False,False,False,0,4
262,290,0,27903.5,11,4,False,True,False,False,True,False,False,False,False,True,False,0,4
399,231,2,13223.5,3,2,False,False,False,True,True,False,False,False,False,False,False,0,6
320,114,1,13329.0,6,1,True,False,False,False,True,False,False,False,True,False,False,1,2
496,310,0,24318.0,2,4,False,True,False,False,True,False,False,True,False,False,False,1,4
370,231,0,22055.5,10,2,False,False,True,False,True,False,False,False,False,True,False,0,2
142,129,2,27654.5,8,4,False,False,False,True,False,True,False,False,False,False,False,1,12
529,310,0,21797.0,3,4,False,False,True,False,False,False,False,False,False,False,True,0,4
487,231,0,35874.0,9,2,False,True,False,False,True,False,False,False,True,False,False,0,2
182,114,2,15516.0,5,1,False,False,False,True,True,False,False,False,False,False,False,1,3
182,290,1,9756.0,5,1,True,False,False,False,True,False,False,False,False,False,False,1,2
182,114,0,10202.0,10,1,False,True,False,False,False,False,False,False,True,False,False,0,1
498,94,0,30572.0,8,5,False,False,True,False,False,False,False,True,False,False,False,1,5
467,290,0,34302.0,6,1,False,False,True,False,True,False,False,False,False,False,True,1,1
370,291,1,21216.5,3,2,True,False,False,False,False,False,False,True,False,False,False,0,4
532,114,1,17148.5,6,4,True,False,False,False,True,False,False,False,False,False,True,1,8
339,114,0,20870.5,5,3,False,False,True,False,True,False,False,False,False,False,False,1,3
497,236,0,28762.0,1,4,False,False,True,False,False,False,False,False,False,False,True,0,4
182,231,1,18369.0,0,1,True,False,False,False,True,False,False,False,True,False,False,0,2
35,161,1,36052.0,10,1,True,False,False,False,True,False,False,True,False,False,False,0,2
497,124,1,27371.0,10,4,True,False,False,False,False,False,False,False,True,False,False,0,8
55,253,1,28993.0,11,3,True,False,False,False,True,False,False,False,False,False,True,0,6
476,231,1,22635.5,8,3,True,False,False,False,True,False,False,False,True,False,False,1,6
315,33,0,81305.0,5,2,False,True,False,False,True,False,False,False,False,True,False,1,2
129,125,0,18556.0,8,1,False,False,True,False,False,True,False,False,False,False,False,1,1
526,310,0,14289.5,7,1,False,False,True,False,False,False,False,False,True,False,False,0,1
534,94,1,11853.0,5,4,True,False,False,False,True,True,False,False,False,False,False,1,8
67,1,1,15311.5,7,3,True,False,False,False,True,False,False,False,False,False,False,0,6
222,290,1,8676.5,1,3,True,False,False,False,False,True,False,False,False,False,False,0,6
533,145,0,18943.5,9,3,False,True,False,False,True,False,False,False,False,True,False,0,3
309,291,0,20024.0,0,2,False,False,True,False,False,False,False,False,True,False,False,0,2
87,145,2,13443.0,0,3,False,False,False,True,True,False,False,False,True,False,False,0,9
183,114,0,29776.5,8,2,False,False,True,False,True,False,False,False,True,False,False,1,2
409,231,2,22667.0,3,4,False,False,False,True,True,False,False,False,False,False,False,0,12
172,94,2,23146.5,10,4,False,False,False,True,True,True,False,False,False,False,False,0,12
528,290,2,12928.5,7,4,False,False,False,True,True,False,False,False,False,False,False,0,12
85,1,1,12898.0,8,4,True,False,False,False,False,False,True,False,False,False,False,1,8
169,231,0,31506.0,5,3,False,False,True,False,True,False,True,False,False,False,False,1,3
417,290,0,26841.0,1,4,False,False,True,False,False,False,False,False,False,False,True,0,4
65,290,0,12775.5,0,2,False,False,True,False,False,True,False,False,False,False,False,0,2
460,125,2,36249.5,5,3,False,False,False,True,True,True,False,False,False,False,False,1,9
454,82,0,99964.0,2,4,False,False,True,False,True,False,True,False,False,False,False,1,4
105,9,2,43774.0,9,6,False,False,False,True,True,False,False,False,False,False,False,0,18
425,125,0,33978.5,1,3,False,False,True,False,False,True,False,False,False,False,False,0,3
103,129,1,29964.0,5,1,True,False,False,False,True,False,False,False,True,False,False,1,2
217,239,0,19584.0,2,3,False,True,False,False,True,False,False,True,False,False,False,1,3
456,231,1,8888.5,6,1,True,False,False,False,False,False,False,False,False,False,False,1,2
102,114,0,26752.0,0,4,False,False,True,False,True,False,False,True,False,False,False,0,4
332,231,2,11029.5,11,3,False,False,False,True,True,False,False,False,True,False,False,0,9
89,1,0,18177.5,8,4,False,True,False,False,True,False,False,False,False,False,True,1,4
109,114,1,18468.5,1,3,True,False,False,False,True,False,False,False,False,False,False,0,6
460,125,0,46253.0,0,3,False,False,True,False,True,False,False,False,True,False,False,0,3
488,231,2,15503.5,5,3,False,False,False,True,False,False,False,False,False,False,False,1,9
361,231,1,16496.5,8,2,True,False,False,False,True,False,False,True,False,False,False,1,4
526,125,2,10167.5,5,1,False,False,False,True,False,False,False,False,False,False,False,1,3
549,247,2,14996.5,9,2,False,False,False,True,True,False,True,False,False,False,False,0,6
408,114,0,37177.5,9,4,False,True,False,False,True,False,False,False,False,True,False,0,4
460,125,2,18935.5,6,3,False,False,False,True,True,False,False,True,False,False,False,1,9
247,129,2,25186.5,11,4,False,False,False,True,False,False,False,True,False,False,False,0,12
499,290,0,34332.5,0,5,False,False,True,False,True,False,False,False,False,True,False,0,5
361,231,0,12813.0,7,2,False,False,True,False,True,False,False,False,False,False,False,0,2
100,290,1,13053.0,1,5,True,False,False,False,False,False,False,False,False,True,False,0,10
262,290,0,28541.5,9,4,False,False,True,False,False,False,False,False,False,False,True,0,4
248,129,1,20139.5,6,2,True,False,False,False,True,False,False,False,False,False,False,1,4
114,290,1,11303.0,9,2,True,False,False,False,False,False,False,True,False,False,False,0,4
320,94,1,10868.0,0,1,True,False,False,False,False,False,False,True,False,False,False,0,2
65,290,0,11799.5,5,2,False,True,False,False,True,False,True,False,False,False,False,1,2
221,94,0,11040.0,8,2,False,False,True,False,False,True,False,False,False,False,False,1,2
295,290,0,27289.5,1,5,False,False,True,False,False,True,False,False,False,False,False,0,5
505,9,1,31221.0,6,5,True,False,False,False,True,False,False,False,False,True,False,1,10
332,114,1,14057.5,0,3,True,False,False,False,True,False,False,False,False,False,False,0,6
563,290,0,12540.0,1,1,False,True,False,False,True,False,False,False,True,False,False,0,1
182,290,0,9092.0,10,1,False,True,False,False,True,False,False,False,True,False,False,0,1
129,120,0,14347.0,10,1,False,False,True,False,True,False,True,False,False,False,False,0,1
483,231,2,12624.0,7,2,False,False,False,True,True,False,True,False,False,False,False,0,6
243,247,2,40272.5,3,6,False,False,False,True,True,False,False,False,True,False,False,0,18
501,290,1,3546.0,6,1,True,False,False,False,True,False,False,False,False,False,True,1,2
541,231,1,14745.5,5,3,True,False,False,False,False,False,False,False,False,False,False,1,6
283,125,2,25994.0,6,3,False,False,False,True,True,False,False,False,False,False,False,1,9
482,231,1,12915.0,10,2,True,False,False,False,True,False,False,False,False,False,False,0,4
472,129,2,36976.0,9,1,False,False,False,True,True,False,False,False,False,True,False,0,3
227,231,2,32474.0,5,7,False,False,False,True,False,False,False,True,False,False,False,1,21
543,231,1,11486.0,10,2,True,False,False,False,False,True,False,False,False,False,False,0,4
361,94,0,15313.5,9,2,False,False,True,False,True,False,True,False,False,False,False,0,2
297,250,0,30429.5,9,4,False,False,True,False,False,True,False,False,False,False,False,0,4
335,114,0,36523.5,1,5,False,False,True,False,False,False,False,False,True,False,False,0,5
89,231,0,17272.5,10,4,False,True,False,False,True,True,False,False,False,False,False,0,4
559,291,0,21001.0,8,2,False,False,True,False,True,False,True,False,False,False,False,1,2
377,1,0,27499.0,10,4,False,True,False,False,False,False,True,False,False,False,False,0,4
471,291,1,21149.0,3,2,True,False,False,False,False,False,False,False,False,False,True,0,4
285,129,0,48679.5,0,2,False,False,True,False,True,False,False,False,False,True,False,0,2
159,2,1,32042.0,5,1,True,False,False,False,False,True,False,False,False,False,False,1,2
487,290,1,12331.0,10,2,True,False,False,False,True,False,False,False,False,False,False,0,4
153,290,0,6178.0,7,1,False,False,True,False,True,True,False,False,False,False,False,0,1
417,231,2,17032.0,8,4,False,False,False,True,True,False,True,False,False,False,False,1,12
193,290,0,5758.0,6,1,False,False,True,False,True,False,False,False,False,False,True,1,1
472,129,2,29581.5,8,1,False,False,False,True,True,False,True,False,False,False,False,1,3
220,231,2,15926.5,3,2,False,False,False,True,True,False,False,False,True,False,False,0,6
359,94,2,13616.0,0,3,False,False,False,True,True,False,False,True,False,False,False,0,9
208,239,0,36364.5,4,5,False,True,False,False,False,False,False,False,False,False,True,1,5
108,231,0,12557.5,10,1,False,False,True,False,True,False,False,False,False,True,False,0,1
545,114,2,11631.5,6,2,False,False,False,False,True,False,False,False,True,False,False,1,6
49,125,2,17458.5,10,4,False,False,False,True,True,True,False,False,False,False,False,0,12
194,291,0,23478.0,10,2,False,False,True,False,False,False,False,True,False,False,False,0,2
402,290,0,16527.5,11,3,False,False,True,False,False,False,False,False,False,False,True,0,3
321,94,1,8814.0,2,2,True,False,False,False,True,False,False,True,False,False,False,1,4
537,145,1,15499.0,8,4,True,False,False,False,False,False,False,False,False,False,False,1,8
250,290,2,7536.0,8,3,False,False,False,True,True,False,False,False,False,False,False,1,9
185,114,0,20293.5,1,2,False,True,False,False,True,True,False,False,False,False,False,0,2
182,231,0,10931.5,5,1,False,False,True,False,True,False,False,False,False,False,False,1,1
182,290,2,4956.5,8,1,False,False,False,True,True,False,False,False,False,False,False,1,3
294,1,2,14075.5,2,2,False,False,False,False,True,False,False,False,False,True,False,1,6
275,231,2,13420.0,0,2,False,False,False,True,True,False,False,False,False,False,False,0,6
529,247,0,35080.5,5,4,False,False,True,False,False,False,False,True,False,False,False,1,4
130,237,2,14870.0,10,2,False,False,False,True,False,False,False,False,False,True,False,0,6
361,114,0,14149.5,11,2,False,False,True,False,True,False,False,True,False,False,False,0,2
513,62,2,29588.0,8,1,False,False,False,True,True,False,False,True,False,False,False,1,3
361,307,2,11277.5,3,2,False,False,False,True,False,False,True,False,False,False,False,0,6
548,291,0,20906.0,9,1,False,False,True,False,True,False,False,True,False,False,False,0,1
403,231,0,16546.0,2,4,False,False,True,False,False,False,False,False,False,False,False,1,4
81,114,1,12820.5,6,2,True,False,False,False,True,False,False,False,False,False,False,1,4
110,291,2,19357.0,4,3,False,False,False,False,True,False,True,False,False,False,False,1,9
513,313,2,35621.5,7,1,False,False,False,True,False,False,True,False,False,False,False,0,3
417,290,0,21978.5,7,4,False,True,False,False,False,False,False,False,False,False,True,0,4
182,231,2,13730.0,10,1,False,False,False,True,True,False,False,False,False,True,False,0,3
182,290,2,6109.5,7,1,False,False,False,True,True,False,False,False,False,False,False,0,3
123,290,1,6039.0,11,1,True,False,False,False,True,True,False,False,False,False,False,0,2
37,193,0,50239.0,10,2,False,False,True,False,False,False,False,False,False,False,False,0,2
66,94,0,28274.0,0,3,False,True,False,False,True,False,True,False,False,False,False,0,3
417,94,0,30030.0,2,4,False,True,False,False,False,False,True,False,False,False,False,1,4
66,114,0,24205.0,10,3,False,False,True,False,True,False,False,False,False,True,False,0,3
249,9,2,28395.0,1,4,False,False,False,True,True,True,False,False,False,False,False,0,12
365,94,0,27420.5,11,3,False,True,False,False,True,False,False,False,False,True,False,0,3
343,114,2,24616.5,0,3,False,False,False,True,True,False,False,False,True,False,False,0,9
182,94,0,14427.0,10,1,False,False,True,False,False,False,False,False,False,False,False,0,1
489,291,0,17639.5,5,3,False,False,True,False,False,False,False,False,False,False,False,1,3
143,231,2,22454.0,7,1,False,False,False,True,True,False,True,False,False,False,False,0,3
65,290,2,7739.0,6,2,False,False,False,True,False,False,False,False,False,True,False,1,6
297,128,0,17761.0,0,4,False,False,True,False,True,False,False,False,True,False,False,0,4
407,290,2,10371.0,1,3,False,False,False,True,False,False,False,False,False,False,False,0,9
532,114,0,34790.0,10,4,False,False,True,False,True,False,False,False,True,False,False,0,4
526,247,2,11514.5,8,1,False,False,False,True,True,False,False,False,True,False,False,1,3
86,239,2,17054.5,1,4,False,False,False,True,False,False,False,False,True,False,False,0,12
248,243,2,18304.5,6,2,False,False,False,True,True,False,False,True,False,False,False,1,6
108,231,0,23957.0,3,1,False,False,True,False,True,False,False,False,False,True,False,0,1
135,290,1,9900.5,3,2,True,False,False,False,False,False,False,False,False,False,True,0,4
23,114,0,25121.0,5,4,False,False,True,False,False,True,False,False,False,False,False,1,4
359,231,0,25263.0,5,3,False,False,True,False,True,False,False,False,False,True,False,1,3
217,125,0,21126.0,5,3,False,False,True,False,True,False,False,False,True,False,False,1,3
67,291,0,31491.5,10,3,False,False,True,False,False,False,False,False,False,True,False,0,3
332,290,2,6661.5,11,3,False,False,False,True,True,False,False,True,False,False,False,0,9
252,129,2,25066.0,6,5,False,False,False,True,False,False,False,False,False,True,False,1,15
182,94,1,7952.5,8,1,True,False,False,False,True,True,False,False,False,False,False,1,2
164,290,1,7699.5,5,1,True,False,False,False,False,False,False,False,True,False,False,1,2
21,125,1,9995.0,10,1,True,False,False,False,True,False,False,False,False,True,False,0,2
342,114,2,12347.5,5,5,False,False,False,True,True,False,False,False,False,True,False,1,15
99,291,0,25828.5,0,5,False,False,True,False,True,False,False,False,False,False,False,0,5
493,290,0,22453.5,2,4,False,True,False,False,True,False,False,True,False,False,False,1,4
292,94,0,29533.5,2,1,False,False,True,False,True,True,False,False,False,False,False,1,1
116,125,0,35493.5,6,3,False,False,True,False,True,False,False,False,False,True,False,1,3
529,247,0,29668.0,7,4,False,True,False,False,False,False,False,True,False,False,False,0,4
459,125,2,28034.5,9,4,False,False,False,False,True,False,False,False,False,True,False,0,12
320,94,0,8517.5,8,1,False,False,True,False,False,False,False,True,False,False,False,1,1
494,290,0,18015.0,9,3,False,False,True,False,True,False,False,True,False,False,False,0,3
533,114,1,14892.5,8,3,True,False,False,False,True,False,False,False,False,True,False,1,6
184,247,0,37240.0,9,3,False,False,True,False,False,False,False,False,False,True,False,0,3
278,68,0,19014.5,5,1,False,False,True,False,True,False,False,False,False,True,False,1,1
302,1,1,25860.5,0,6,True,False,False,False,False,False,True,False,False,False,False,0,12
119,94,0,27360.5,3,4,False,False,True,False,True,False,False,True,False,False,False,0,4
533,94,1,18886.0,8,3,True,False,False,False,True,True,False,False,False,False,False,1,6
127,290,0,8140.5,5,2,False,True,False,False,True,False,False,False,False,False,False,1,2
145,114,0,38243.0,5,3,False,False,True,False,True,False,False,True,False,False,False,1,3
358,74,2,16962.5,1,4,False,False,False,True,True,False,False,False,False,False,True,0,12
172,114,2,28268.5,6,4,False,False,False,True,False,False,True,False,False,False,False,1,12
422,114,0,22381.0,2,2,False,False,True,False,True,False,False,False,False,False,True,1,2
297,128,2,13783.0,4,4,False,False,False,True,True,False,True,False,False,False,False,1,12
145,231,0,59361.0,5,3,False,True,False,False,False,True,False,False,False,False,False,1,3
41,72,1,12366.5,5,2,True,False,False,False,True,False,False,False,False,False,True,1,4
458,290,2,5795.0,0,1,False,False,False,False,False,False,False,False,True,False,False,0,3
114,114,1,14517.5,7,2,True,False,False,False,True,False,False,False,False,False,True,0,4
399,231,0,19517.0,6,2,False,True,False,False,False,False,False,False,False,True,False,1,2
111,231,0,39595.5,6,3,False,False,True,False,True,True,False,False,False,False,False,1,3
176,114,1,37333.0,1,3,True,False,False,False,True,False,False,False,False,True,False,0,6
548,107,1,9644.5,1,1,True,False,False,False,False,False,False,True,False,False,False,0,2
315,291,0,27736.0,4,2,False,True,False,False,True,False,False,False,False,False,True,1,2
498,290,1,19898.5,2,5,True,False,False,False,True,False,False,False,False,True,False,1,10
290,161,2,23581.5,11,1,False,False,False,True,False,False,True,False,False,False,False,0,3
6,310,1,20001.0,6,4,True,False,False,False,False,False,False,False,False,False,False,1,8
